,state,state_enabling_act,trust_name,managing_agency,university,acres,gis_acres,rights_type,township,range,section,data_source,geometry
159,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,40.15,39.94,surface,54,103,49,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/18,"POLYGON ((-109.22244009911576 44.64585616651676, -109.22239248411448 44.64941760358493, -109.22754393118659 44.64943829881436, -109.22758129665799 44.64587497296191, -109.22244009911576 44.64585616651676))"
160,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,40.21,40.06,surface,54,103,49,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/18,"POLYGON ((-109.232749994697 44.64228981444733, -109.22761879934804 44.64231817407872, -109.22758129665799 44.64587497296191, -109.23272251936714 44.64589352922394, -109.232749994697 44.64228981444733))"
161,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,40.08,39.56,surface,54,103,49,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/18,"POLYGON ((-109.22761879934804 44.64231817407872, -109.22248707479562 44.64234183971038, -109.22244009911576 44.64585616651676, -109.22758129665799 44.64587497296191, -109.22761879934804 44.64231817407872))"
162,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,480.0,489.46,surface,46,102,52,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/18,"POLYGON ((-109.05674055836901 43.955409893352346, -109.05674056841742 43.95902935341857, -109.05674058211443 43.959802100736496, -109.05768873864263 43.9597987118636, -109.06175215087282 43.95978421041881, -109.06269647626503 43.9598938211514, -109.06736345589646 43.96043551219925, -109.06736434549421 43.95899562867496, -109.06736658414586 43.95537786333642, -109.06736793283278 43.953195287366555, -109.06770742085124 43.9531948713938, -109.07244914362316 43.953189120069325, -109.07271487825157 43.95318898188109, -109.07753052079786 43.95318634157209, -109.07753221554596 43.95173731962871, -109.07753475777767 43.949566383969255, -109.0775350922277 43.94811836059112, -109.07753255118033 43.945946369052386, -109.07271593798879 43.94595220132804, -109.07245037066853 43.94595261866677, -109.06769823138295 43.94596481235707, -109.06736932722917 43.945965646301076, -109.06269524819184 43.94598111820446, -109.05768923787733 43.94599767345078, -109.0567360815767 43.9460008115903, -109.05674050971179 43.94817299967173, -109.05674054807443 43.95178973735928, -109.05674055836901 43.955409893352346))"
163,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,320.0,319.72,surface,46,101,35,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/18,"POLYGON ((-108.93260461359336 43.90837739295643, -108.93261508633358 43.91199749657494, -108.93262556103697 43.915617571755725, -108.93263603283607 43.91923767618058, -108.93764084752989 43.91923109465213, -108.94264568938068 43.91922454306916, -108.9426362157656 43.91560471603386, -108.94262676904314 43.911984918773335, -108.94261735161254 43.90836467576921, -108.94260790556936 43.90474443353807, -108.93760100784378 43.90475084726138, -108.93259413976004 43.90475728977074, -108.93260461359336 43.90837739295643))"
164,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,472.68,474.23,surface,46,101,61,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/18,"POLYGON ((-109.01662720534331 43.94092520825942, -109.01662559984229 43.94454425608205, -109.01662469095356 43.94657472426218, -109.01775313189447 43.94654300207341, -109.02276333497511 43.946402169772995, -109.02777364983558 43.946261336803715, -109.03265237560852 43.946124198469946, -109.03664719936833 43.9460039214718, -109.03665014518475 43.94455842570962, -109.03665755381684 43.94093726793247, -109.03666201555336 43.938762356699044, -109.03666562890821 43.937316471739756, -109.03667018150605 43.93550403240922, -109.0366712325868 43.93369934234552, -109.03666931158494 43.93188387499229, -109.03266162605938 43.93188167978893, -109.03165974680313 43.93188134479328, -109.02777003887356 43.93187612100606, -109.02665040390654 43.93187462059978, -109.02664723969922 43.93369003300159, -109.02664727222599 43.9355524733712, -109.02664744213124 43.937311774306586, -109.02664758651433 43.93923038094076, -109.02276418358161 43.93922729708787, -109.02163776992167 43.93922638028456, -109.01775450634938 43.939220906428346, -109.0166279802263 43.93921932295328, -109.01662720534331 43.94092520825942))"
165,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,640.0,723.47,surface,54,103,70,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/18,"POLYGON ((-109.21232129295275 44.66597051517221, -109.21231765293844 44.66778457980934, -109.21230998556078 44.671376738919015, -109.2123026786777 44.674973368880735, -109.21229195399064 44.680240010971694, -109.21230295373002 44.680479175105624, -109.21982995800568 44.68051845865698, -109.23254212930598 44.68058368859629, -109.23253657283935 44.680277803219354, -109.23257099405451 44.67674319805936, -109.23260519115995 44.67317256615975, -109.23263969498788 44.669606435630556, -109.23267350444962 44.66607633076622, -109.23267464472038 44.66418584938244, -109.22753067276511 44.6641786813617, -109.2223861446972 44.6641668179575, -109.21980429586665 44.66416339968383, -109.2173152296821 44.66415648134025, -109.21231815362084 44.66414770023728, -109.21232129295275 44.66597051517221))"
166,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,38.06,654.42,surface,54,103,50,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/18,"POLYGON ((-109.21229876716579 44.65115380413241, -109.21230009966717 44.653120727547325, -109.2123062103838 44.65679788558633, -109.21231234858467 44.660475043010315, -109.21231815362084 44.66414770023728, -109.2173152296821 44.66415648134025, -109.21980429586665 44.66416339968383, -109.2223861446972 44.6641668179575, -109.22753067276511 44.6641786813617, -109.23267464472038 44.66418584938244, -109.23267595183874 44.662340367404376, -109.23267689802921 44.66049038536198, -109.23267800965317 44.65864490429685, -109.23267898235372 44.6567949225921, -109.23268009520983 44.65494944045141, -109.23268090268978 44.65309945831461, -109.23268181999154 44.651132449867916, -109.2326948211536 44.649458744356316, -109.22754393118659 44.64943829881436, -109.22239248411448 44.64941760358493, -109.21985630477259 44.64940735225089, -109.21731968032844 44.64939701855138, -109.21232524115905 44.649376515627125, -109.21229876716579 44.65115380413241))"
167,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,44.36,58.72,surface,54,103,59,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/18,"POLYGON ((-109.19212816887983 44.65105565672042, -109.19214594754678 44.652877942269114, -109.19216442130224 44.65474522957612, -109.19726383746149 44.654332512386326, -109.19724916966844 44.65113729578048, -109.19727983750087 44.64929523143605, -109.19466765479608 44.64926734246023, -109.19216094874147 44.64924053600949, -109.19212816887983 44.65105565672042))"
168,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,16.86,25.46,surface,54,103,71,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/18,"POLYGON ((-109.19967159309284 44.67596154464373, -109.19969534371874 44.680151140158536, -109.19969414900065 44.68041224929552, -109.2022365502101 44.68042586168718, -109.20223788307791 44.68016547505458, -109.20226371859721 44.67576249200418, -109.19967159309284 44.67596154464373))"
169,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,16.4,21.62,surface,54,103,59,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/18,"POLYGON ((-109.20231258313848 44.65392596426549, -109.1996412026745 44.654127935003, -109.1996332858161 44.65783711876281, -109.20231688963023 44.657630175962204, -109.20231258313848 44.65392596426549))"
170,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,38.41,40.08,surface,54,103,59,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/18,"POLYGON ((-109.21230009966717 44.653120727547325, -109.2073062168263 44.65352122160252, -109.20731141140084 44.65721190583098, -109.2123062103838 44.65679788558633, -109.21230009966717 44.653120727547325))"
171,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,26.63,18.8,surface,54,103,59,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/18,"POLYGON ((-109.1996258697075 44.66155077538557, -109.19729300466784 44.66176721416901, -109.19730814582012 44.66548906478301, -109.19961831294546 44.665264432695466, -109.1996258697075 44.66155077538557))"
172,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,41.81,40.23,surface,54,103,59,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/18,"POLYGON ((-109.20731663211392 44.66090259029404, -109.20232099969641 44.661334416249495, -109.20232511052625 44.665038656151324, -109.20732188275319 44.66459327492109, -109.20731663211392 44.66090259029404))"
173,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,43.69,38.97,surface,54,103,71,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/18,"POLYGON ((-109.20731454878153 44.66820790595664, -109.20230941648722 44.668626592352645, -109.20228671934824 44.67219677831373, -109.20729929755827 44.6717868413466, -109.20731454878153 44.66820790595664))"
174,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,42.51,39.47,surface,54,103,71,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/18,"POLYGON ((-109.20732188275319 44.66459327492109, -109.20732379953321 44.66592553970412, -109.20731454878153 44.66820790595664, -109.21231765293844 44.66778457980934, -109.21232129295275 44.66597051517221, -109.21231815362084 44.66414770023728, -109.20732188275319 44.66459327492109))"
175,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,16.56,21.03,surface,54,103,71,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/18,"POLYGON ((-109.19961831294546 44.665264432695466, -109.1996167853072 44.66585414822925, -109.19963153610364 44.66883781160233, -109.20230941648722 44.668626592352645, -109.2023282780841 44.665880230898416, -109.20232511052625 44.665038656151324, -109.19961831294546 44.665264432695466))"
176,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,25.57,18.92,surface,54,103,71,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/18,"POLYGON ((-109.19965161975381 44.67240191380344, -109.197236919395 44.67260788190253, -109.19719750011524 44.676160679014714, -109.19967159309284 44.67596154464373, -109.19965161975381 44.67240191380344))"
177,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,26.74,27.23,surface,54,103,59,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/18,"POLYGON ((-109.1996498424965 44.651174909207626, -109.1996412026745 44.654127935003, -109.20231258313848 44.65392596426549, -109.20230961194967 44.651171408908986, -109.20233650171144 44.64933487102818, -109.19968528849162 44.64932364926523, -109.1996498424965 44.651174909207626))"
178,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,16.32,25.67,surface,54,103,59,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/18,"POLYGON ((-109.19724916966844 44.65113729578048, -109.19726383746149 44.654332512386326, -109.1996412026745 44.654127935003, -109.1996498424965 44.651174909207626, -109.19968528849162 44.64932364926523, -109.19727983750087 44.64929523143605, -109.19724916966844 44.65113729578048))"
179,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,44.62,57.9,surface,54,103,71,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/18,"POLYGON ((-109.20728437912159 44.675370249848676, -109.20726401554657 44.68020514548118, -109.20725704426142 44.68045256000157, -109.20984897447443 44.68046625563069, -109.21230295373002 44.680479175105624, -109.21229195399064 44.680240010971694, -109.2123026786777 44.674973368880735, -109.20728437912159 44.675370249848676))"
180,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,44.45,41.29,surface,54,103,59,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/18,"POLYGON ((-109.19726383746149 44.654332512386326, -109.19216442130224 44.65474522957612, -109.19220106292688 44.65847527327981, -109.1972784219241 44.65804986347006, -109.19726383746149 44.654332512386326))"
181,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,26.73,19.14,surface,54,103,59,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/18,"POLYGON ((-109.1996412026745 44.654127935003, -109.19726383746149 44.654332512386326, -109.1972784219241 44.65804986347006, -109.1996332858161 44.65783711876281, -109.1996412026745 44.654127935003))"
182,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,38.06,40.06,surface,54,103,59,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/18,"POLYGON ((-109.21231234858467 44.660475043010315, -109.20731663211392 44.66090259029404, -109.20732188275319 44.66459327492109, -109.21231815362084 44.66414770023728, -109.21231234858467 44.660475043010315))"
183,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,40.99,38.75,surface,54,103,71,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/18,"POLYGON ((-109.19727569980657 44.66906297311744, -109.19220945249337 44.66954702054955, -109.19214672739429 44.673020235201435, -109.197236919395 44.67260788190253, -109.19727569980657 44.66906297311744))"
