,state,university,rights_type,acres,gis_acres,managing_agency,county,section,block,data_source,geometry
425,TX,Texas A&M,surface+subsurface,654.7,654.79,General Land Office,Andrews,17,09,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.60235664040738 32.18136997002334, -102.60697332789255 32.19569036433536, -102.62343782199811 32.191871393678795, -102.61882211457491 32.17755199371802, -102.60235664040738 32.18136997002334))"
426,TX,Texas A&M,surface+subsurface,674.6,674.71,General Land Office,Andrews,10,10,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.67365627125764 32.18001145882994, -102.67829604634392 32.194376893291434, -102.69517253927981 32.19035291081132, -102.69053273095587 32.17598747315571, -102.67365627125764 32.18001145882994))"
427,TX,Texas A&M,surface+subsurface,648.7,648.52,General Land Office,Andrews,24,09,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.53193900694409 32.18243347685592, -102.53649461437983 32.19662183766541, -102.55296313563281 32.192813875904655, -102.54839951612306 32.17862451472027, -102.53193900694409 32.18243347685592))"
428,TX,Texas A&M,surface+subsurface,641.1,641.12,General Land Office,Andrews,23,01,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.46145280777012 32.183591385065476, -102.46596232264862 32.19766769765526, -102.48237365265904 32.1938795501671, -102.47787114643637 32.179804249130456, -102.46145280777012 32.183591385065476))"
429,TX,Texas A&M,surface+subsurface,611.8,611.89,General Land Office,Andrews,01,11,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.74579490882034 32.17826794584934, -102.75001469366352 32.1912904787286, -102.76689126654948 32.187259226318524, -102.76267145026526 32.174236498480745, -102.74579490882034 32.17826794584934))"
430,TX,Texas A&M,surface+subsurface,654.7,654.76,General Land Office,Andrews,18,09,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.61882211457491 32.17755199371802, -102.62343782199811 32.191871393678795, -102.63990331053868 32.18804941868029, -102.63528658442596 32.173733002677835, -102.61882211457491 32.17755199371802))"
431,TX,Texas A&M,surface+subsurface,648.7,648.6,General Land Office,Andrews,23,09,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.54839951612306 32.17862451472027, -102.55296313563281 32.192813875904655, -102.569427648603 32.188999917683184, -102.56486501364677 32.174813537976455, -102.54839951612306 32.17862451472027))"
432,TX,Texas A&M,surface+subsurface,643.5,643.35,General Land Office,Andrews,24,01,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.47787114643637 32.179804249130456, -102.48237365265904 32.1938795501671, -102.49884498474053 32.190075408615314, -102.49434348013942 32.176000114714036, -102.47787114643637 32.179804249130456))"
433,TX,Texas A&M,surface+subsurface,674.6,674.61,General Land Office,Andrews,09,10,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.69053273095587 32.17598747315571, -102.69517253927981 32.19035291081132, -102.712049001673 32.18632493162163, -102.70740218918478 32.17196248009161, -102.69053273095587 32.17598747315571))"
434,TX,Texas A&M,surface+subsurface,611.8,611.73,General Land Office,Andrews,02,11,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.76267145026526 32.174236498480745, -102.76689126654948 32.187259226318524, -102.78376084874589 32.18322398252901, -102.77954103515661 32.17020126152572, -102.76267145026526 32.174236498480745))"
435,TX,Texas A&M,surface+subsurface,672.3,672.38,General Land Office,Andrews,13,10,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.63528658442596 32.173733002677835, -102.63990331053868 32.18804941868029, -102.65677979898301 32.18403244679507, -102.6521630629888 32.16971302367912, -102.63528658442596 32.173733002677835))"
436,TX,Texas A&M,surface+subsurface,648.7,648.63,General Land Office,Andrews,22,09,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.56486501364677 32.174813537976455, -102.569427648603 32.188999917683184, -102.58589215079338 32.185188941850214, -102.58132948709108 32.17099855645991, -102.56486501364677 32.174813537976455))"
437,TX,Texas A&M,surface+subsurface,645.5,645.47,General Land Office,Andrews,25,01,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.49434348013942 32.176000114714036, -102.49884498474053 32.190075408615314, -102.5153714967367 32.186261442839665, -102.51086891864881 32.172186086993044, -102.49434348013942 32.176000114714036))"
438,TX,Texas A&M,surface+subsurface,674.6,674.81,General Land Office,Andrews,08,10,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.70740218918478 32.17196248009161, -102.712049001673 32.18632493162163, -102.72892546316785 32.18229994995174, -102.72427862822175 32.16793448801016, -102.70740218918478 32.17196248009161))"
439,TX,Texas A&M,surface+subsurface,611.8,611.69,General Land Office,Andrews,03,11,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.77954103515661 32.17020126152572, -102.78376084874589 32.18322398252901, -102.80063042824735 32.17918574136635, -102.79640960764664 32.1661660024511, -102.77954103515661 32.17020126152572))"
440,TX,Texas A&M,surface+subsurface,648.7,648.71,General Land Office,Andrews,21,09,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.58132948709108 32.17099855645991, -102.58589215079338 32.185188941850214, -102.60235664040738 32.18136997002334, -102.59779396862025 32.167183571800315, -102.58132948709108 32.17099855645991))"
441,TX,Texas A&M,surface+subsurface,647.1,647.0,General Land Office,Andrews,26,01,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.51086891864881 32.172186086993044, -102.5153714967367 32.186261442839665, -102.53193900694409 32.18243347685592, -102.52742552061372 32.16835941206154, -102.527410326509 32.16836281718856, -102.51086891864881 32.172186086993044))"
442,TX,Texas A&M,surface+subsurface,672.3,672.41,General Land Office,Andrews,14,10,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.6521630629888 32.16971302367912, -102.65677979898301 32.18403244679507, -102.67365627125764 32.18001145882994, -102.66903251133624 32.16569203154702, -102.6521630629888 32.16971302367912))"
443,TX,Texas A&M,surface+subsurface,674.8,674.6,General Land Office,Andrews,07,10,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.72427862822175 32.16793448801016, -102.72892546316785 32.18229994995174, -102.74579490882034 32.17826794584934, -102.74114805770456 32.163906484355905, -102.72427862822175 32.16793448801016))"
444,TX,Texas A&M,surface+subsurface,611.8,611.59,General Land Office,Andrews,04,11,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.79640960764664 32.1661660024511, -102.80063042824735 32.17918574136635, -102.81749900522895 32.17514649612082, -102.81327118495558 32.1621267379769, -102.79640960764664 32.1661660024511))"
445,TX,Texas A&M,surface+subsurface,648.7,648.59,General Land Office,Andrews,20,09,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.59779396862025 32.167183571800315, -102.60235664040738 32.18136997002334, -102.61882211457491 32.17755199371802, -102.61425142442556 32.16336559316141, -102.59779396862025 32.167183571800315))"
446,TX,Texas A&M,surface+subsurface,643.3,642.84,General Land Office,Andrews,25,09,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.52742552061372 32.16835941206154, -102.53193900694409 32.18243347685592, -102.54839951612306 32.17862451472027, -102.54387491314104 32.164556147107824, -102.52742552061372 32.16835941206154))"
447,TX,Texas A&M,surface+subsurface,642.4,642.42,General Land Office,Andrews,30,01,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.45693531764852 32.169501074528256, -102.46145280777012 32.183591385065476, -102.47787114643637 32.179804249130456, -102.47336965171674 32.16570893981214, -102.45693531764852 32.169501074528256))"
448,TX,Texas A&M,surface+subsurface,672.3,672.56,General Land Office,Andrews,15,10,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.66903251133624 32.16569203154702, -102.67365627125764 32.18001145882994, -102.69053273095587 32.17598747315571, -102.68590895935637 32.16167103912664, -102.66903251133624 32.16569203154702))"
449,TX,Texas A&M,surface+subsurface,674.6,674.72,General Land Office,Andrews,12,11,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.74114805770456 32.163906484355905, -102.74579490882034 32.17826794584934, -102.76267145026526 32.174236498480745, -102.75801655743106 32.15987481428026, -102.74114805770456 32.163906484355905))"
450,TX,Texas A&M,surface+subsurface,611.8,611.89,General Land Office,Andrews,05,11,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.81327118495558 32.1621267379769, -102.81749900522895 32.17514649612082, -102.83436857844222 32.17110723063872, -102.83014075996546 32.15808446842189, -102.81327118495558 32.1621267379769))"
451,TX,Texas A&M,surface+subsurface,648.7,648.67,General Land Office,Andrews,19,09,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.61425142442556 32.16336559316141, -102.61882211457491 32.17755199371802, -102.63528658442596 32.173733002677835, -102.63070788759246 32.15954660126327, -102.61425142442556 32.16336559316141))"
452,TX,Texas A&M,surface+subsurface,643.3,643.22,General Land Office,Andrews,26,09,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.54387491314104 32.164556147107824, -102.54839951612306 32.17862451472027, -102.56486501364677 32.174813537976455, -102.56033938748367 32.16074516349173, -102.54387491314104 32.164556147107824))"
453,TX,Texas A&M,surface+subsurface,644.3,644.23,General Land Office,Andrews,29,01,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.47336965171674 32.16570893981214, -102.47787114643637 32.179804249130456, -102.49434348013942 32.176000114714036, -102.48984197643662 32.16190781975375, -102.47336965171674 32.16570893981214))"
454,TX,Texas A&M,surface+subsurface,672.3,672.27,General Land Office,Andrews,16,10,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.68590895935637 32.16167103912664, -102.69053273095587 32.17598747315571, -102.70740218918478 32.17196248009161, -102.70277839782234 32.157647034105565, -102.68590895935637 32.16167103912664))"
455,TX,Texas A&M,surface+subsurface,674.6,674.74,General Land Office,Andrews,11,11,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.75801655743106 32.15987481428026, -102.76267145026526 32.174236498480745, -102.77954103515661 32.17020126152572, -102.77488613423759 32.15583955946806, -102.75801655743106 32.15987481428026))"
456,TX,Texas A&M,surface+subsurface,451.3,451.19,General Land Office,Andrews,06,11,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.83014075996546 32.15808446842189, -102.83436857844222 32.17110723063872, -102.84680500615254 32.16812477888235, -102.84257719037072 32.155102003316586, -102.83014075996546 32.15808446842189))"
457,TX,Texas A&M,surface+subsurface,643.3,643.27,General Land Office,Andrews,27,09,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.56033938748367 32.16074516349173, -102.56486501364677 32.174813537976455, -102.58132948709108 32.17099855645991, -102.5768048562613 32.15693117922632, -102.56033938748367 32.16074516349173))"
458,TX,Texas A&M,surface+subsurface,646.2,646.19,General Land Office,Andrews,28,01,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.48984197643662 32.16190781975375, -102.49434348013942 32.176000114714036, -102.51086891864881 32.172186086993044, -102.50635924656514 32.15809237988475, -102.48984197643662 32.16190781975375))"
459,TX,Texas A&M,surface+subsurface,666.1,666.27,General Land Office,Andrews,24,10,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.63070788759246 32.15954660126327, -102.63528658442596 32.173733002677835, -102.6521630629888 32.16971302367912, -102.64758533813246 32.15553060348549, -102.63070788759246 32.15954660126327))"
460,TX,Texas A&M,surface+subsurface,672.3,672.5,General Land Office,Andrews,17,10,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.70277839782234 32.157647034105565, -102.70740218918478 32.17196248009161, -102.72427862822175 32.16793448801016, -102.71964682298866 32.15361802655917, -102.70277839782234 32.157647034105565))"
461,TX,Texas A&M,surface+subsurface,674.6,674.64,General Land Office,Andrews,10,11,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.77488613423759 32.15583955946806, -102.77954103515661 32.17020126152572, -102.79640960764664 32.1661660024511, -102.79174770795323 32.15180428341942, -102.77488613423759 32.15583955946806))"
462,TX,Texas A&M,surface+subsurface,643.3,643.15,General Land Office,Andrews,28,09,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.5768048562613 32.15693117922632, -102.58132948709108 32.17099855645991, -102.59779396862025 32.167183571800315, -102.59326131224172 32.1531161865791, -102.5768048562613 32.15693117922632))"
463,TX,Texas A&M,surface+subsurface,647.4,647.43,General Land Office,Andrews,27,01,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.50635924656514 32.15809237988475, -102.51086891864881 32.172186086993044, -102.527410326509 32.16836281718856, -102.52742552061372 32.16835941206154, -102.52290094907273 32.1542690601267, -102.52288575137474 32.154272468822484, -102.50635924656514 32.15809237988475))"
464,TX,Texas A&M,surface+subsurface,666.1,665.96,General Land Office,Andrews,23,10,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.64758533813246 32.15553060348549, -102.6521630629888 32.16971302367912, -102.66903251133624 32.16569203154702, -102.66445377138363 32.151509599989105, -102.64758533813246 32.15553060348549))"
