,state,state_enabling_act,trust_name,managing_agency,university,acres,gis_acres,rights_type,county,meridian,township,range,section,data_source,geometry
222,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,40.0,39.87,subsurface,Washington,SL,38S,11W,25,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-113.05032006388439 37.46003208507696, -113.05485203971894 37.46002489319542, -113.05485896227002 37.45639970170504, -113.05032627187768 37.456405822096755, -113.05032006388439 37.46003208507696))"
223,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,40.0,39.87,subsurface,Washington,SL,38S,11W,25,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-113.05032006388439 37.46003208507696, -113.05485203971894 37.46002489319542, -113.05485896227002 37.45639970170504, -113.05032627187768 37.456405822096755, -113.05032006388439 37.46003208507696))"
224,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,80.0,81.88,subsurface,Rich,SL,9N,7E,12,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.10108432402461 41.53639048199565, -111.09626903159811 41.53636939298818, -111.09145374205934 41.53634819242445, -111.09144521451509 41.54008167387053, -111.09625907224444 41.54008242913596, -111.10107292996919 41.54008316303914, -111.10108432402461 41.53639048199565))"
225,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,80.0,81.88,subsurface,Rich,SL,9N,7E,12,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.10108432402461 41.53639048199565, -111.09626903159811 41.53636939298818, -111.09145374205934 41.53634819242445, -111.09144521451509 41.54008167387053, -111.09625907224444 41.54008242913596, -111.10107292996919 41.54008316303914, -111.10108432402461 41.53639048199565))"
226,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,80.0,81.88,subsurface,Rich,SL,9N,7E,12,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.10108432402461 41.53639048199565, -111.09626903159811 41.53636939298818, -111.09145374205934 41.53634819242445, -111.09144521451509 41.54008167387053, -111.09625907224444 41.54008242913596, -111.10107292996919 41.54008316303914, -111.10108432402461 41.53639048199565))"
227,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,197.72,201.49,subsurface,Millard,SL,19S,8W,31,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.79394585808848 39.11563993182547, -112.79396235911491 39.11929072763378, -112.79397881882565 39.12293953973666, -112.79868468440155 39.12295962635892, -112.80327798687485 39.122979192285825, -112.8032772963784 39.122893155095525, -112.80324600867921 39.119334860292014, -112.803245456885 39.119276932898174, -112.80321402267418 39.115689805504005, -112.79865993306316 39.115665393231666, -112.7986476709186 39.112017686136184, -112.79392936830332 39.11198922386221, -112.79394585808848 39.11563993182547))"
228,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,197.72,201.49,subsurface,Millard,SL,19S,8W,31,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.79394585808848 39.11563993182547, -112.79396235911491 39.11929072763378, -112.79397881882565 39.12293953973666, -112.79868468440155 39.12295962635892, -112.80327798687485 39.122979192285825, -112.8032772963784 39.122893155095525, -112.80324600867921 39.119334860292014, -112.803245456885 39.119276932898174, -112.80321402267418 39.115689805504005, -112.79865993306316 39.115665393231666, -112.7986476709186 39.112017686136184, -112.79392936830332 39.11198922386221, -112.79394585808848 39.11563993182547))"
229,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,197.72,201.49,subsurface,Millard,SL,19S,8W,31,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.79394585808848 39.11563993182547, -112.79396235911491 39.11929072763378, -112.79397881882565 39.12293953973666, -112.79868468440155 39.12295962635892, -112.80327798687485 39.122979192285825, -112.8032772963784 39.122893155095525, -112.80324600867921 39.119334860292014, -112.803245456885 39.119276932898174, -112.80321402267418 39.115689805504005, -112.79865993306316 39.115665393231666, -112.7986476709186 39.112017686136184, -112.79392936830332 39.11198922386221, -112.79394585808848 39.11563993182547))"
230,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,197.72,201.49,subsurface,Millard,SL,19S,8W,31,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.79394585808848 39.11563993182547, -112.79396235911491 39.11929072763378, -112.79397881882565 39.12293953973666, -112.79868468440155 39.12295962635892, -112.80327798687485 39.122979192285825, -112.8032772963784 39.122893155095525, -112.80324600867921 39.119334860292014, -112.803245456885 39.119276932898174, -112.80321402267418 39.115689805504005, -112.79865993306316 39.115665393231666, -112.7986476709186 39.112017686136184, -112.79392936830332 39.11198922386221, -112.79394585808848 39.11563993182547))"
231,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,280.0,289.57,subsurface,Utah,SL,11S,1W,4,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"MULTIPOLYGON (((-111.94493320898435 39.88631379913737, -111.94976630742045 39.886191158284774, -111.95459938587572 39.88606840628647, -111.95476218859389 39.882417933332974, -111.95492497789928 39.878767458082606, -111.94998692001448 39.878796209038825, -111.94504885632148 39.878824929949594, -111.94081834832001 39.87884959499921, -111.94058430725806 39.882706684370895, -111.94035835272132 39.886429640020346, -111.94493320898435 39.88631379913737)), ((-111.94035835272132 39.886429640020346, -111.93531488152516 39.88655709948604, -111.93537110474732 39.890194697899695, -111.94024152877357 39.89006034929497, -111.94035835272132 39.886429640020346)))"
232,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,280.0,289.57,subsurface,Utah,SL,11S,1W,4,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"MULTIPOLYGON (((-111.94493320898435 39.88631379913737, -111.94976630742045 39.886191158284774, -111.95459938587572 39.88606840628647, -111.95476218859389 39.882417933332974, -111.95492497789928 39.878767458082606, -111.94998692001448 39.878796209038825, -111.94504885632148 39.878824929949594, -111.94081834832001 39.87884959499921, -111.94058430725806 39.882706684370895, -111.94035835272132 39.886429640020346, -111.94493320898435 39.88631379913737)), ((-111.94035835272132 39.886429640020346, -111.93531488152516 39.88655709948604, -111.93537110474732 39.890194697899695, -111.94024152877357 39.89006034929497, -111.94035835272132 39.886429640020346)))"
233,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,280.0,289.57,subsurface,Utah,SL,11S,1W,4,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"MULTIPOLYGON (((-111.94493320898435 39.88631379913737, -111.94976630742045 39.886191158284774, -111.95459938587572 39.88606840628647, -111.95476218859389 39.882417933332974, -111.95492497789928 39.878767458082606, -111.94998692001448 39.878796209038825, -111.94504885632148 39.878824929949594, -111.94081834832001 39.87884959499921, -111.94058430725806 39.882706684370895, -111.94035835272132 39.886429640020346, -111.94493320898435 39.88631379913737)), ((-111.94035835272132 39.886429640020346, -111.93531488152516 39.88655709948604, -111.93537110474732 39.890194697899695, -111.94024152877357 39.89006034929497, -111.94035835272132 39.886429640020346)))"
234,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,40.0,41.21,subsurface,Emery,SL,21S,16E,14,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-110.12928391116793 38.98342961478708, -110.12921367758544 38.98704193576559, -110.13391656819722 38.98707450628128, -110.1340480663522 38.98336071993654, -110.12928391116793 38.98342961478708))"
235,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,40.0,41.21,subsurface,Emery,SL,21S,16E,14,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-110.12928391116793 38.98342961478708, -110.12921367758544 38.98704193576559, -110.13391656819722 38.98707450628128, -110.1340480663522 38.98336071993654, -110.12928391116793 38.98342961478708))"
236,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,40.0,41.21,subsurface,Emery,SL,21S,16E,14,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-110.12928391116793 38.98342961478708, -110.12921367758544 38.98704193576559, -110.13391656819722 38.98707450628128, -110.1340480663522 38.98336071993654, -110.12928391116793 38.98342961478708))"
237,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,40.0,41.21,subsurface,Emery,SL,21S,16E,14,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-110.12928391116793 38.98342961478708, -110.12921367758544 38.98704193576559, -110.13391656819722 38.98707450628128, -110.1340480663522 38.98336071993654, -110.12928391116793 38.98342961478708))"
238,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,80.0,79.65,subsurface,Duchesne,US,1S,1W,15,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-109.98731669283106 40.39641906885404, -109.98733775616853 40.400030582697106, -109.99206441330647 40.40003701985785, -109.99204642713943 40.396423460793535, -109.99202415243042 40.39280499731078, -109.9872940553093 40.392802403926275, -109.98731669283106 40.39641906885404))"
239,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,80.0,79.65,subsurface,Duchesne,US,1S,1W,15,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-109.98731669283106 40.39641906885404, -109.98733775616853 40.400030582697106, -109.99206441330647 40.40003701985785, -109.99204642713943 40.396423460793535, -109.99202415243042 40.39280499731078, -109.9872940553093 40.392802403926275, -109.98731669283106 40.39641906885404))"
240,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,80.0,79.65,subsurface,Duchesne,US,1S,1W,15,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-109.98731669283106 40.39641906885404, -109.98733775616853 40.400030582697106, -109.99206441330647 40.40003701985785, -109.99204642713943 40.396423460793535, -109.99202415243042 40.39280499731078, -109.9872940553093 40.392802403926275, -109.98731669283106 40.39641906885404))"
241,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,40.0,39.92,subsurface,Sanpete,SL,20S,1W,23,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.88563764241898 39.04701985927828, -111.88582934044616 39.05065445542271, -111.89047052120135 39.05055441137866, -111.89024656105148 39.04692781953329, -111.88563764241898 39.04701985927828))"
242,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,40.0,39.92,subsurface,Sanpete,SL,20S,1W,23,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.88563764241898 39.04701985927828, -111.88582934044616 39.05065445542271, -111.89047052120135 39.05055441137866, -111.89024656105148 39.04692781953329, -111.88563764241898 39.04701985927828))"
243,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,40.0,39.92,subsurface,Sanpete,SL,20S,1W,23,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.88563764241898 39.04701985927828, -111.88582934044616 39.05065445542271, -111.89047052120135 39.05055441137866, -111.89024656105148 39.04692781953329, -111.88563764241898 39.04701985927828))"
244,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,160.0,156.13,subsurface,Sanpete,SL,12S,5E,31,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.40230845530037 39.7287549869911, -111.40219826190682 39.73234304334927, -111.40208764892147 39.73594091995069, -111.4019770260115 39.73953879427349, -111.40653272142599 39.73953482323277, -111.4066745740769 39.7359296274041, -111.40681629632617 39.73232433954623, -111.40695730514024 39.728738874211146, -111.40709830093195 39.725153406563734, -111.40241863831665 39.72516683826691, -111.40230845530037 39.7287549869911))"
245,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,160.0,156.13,subsurface,Sanpete,SL,12S,5E,31,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.40230845530037 39.7287549869911, -111.40219826190682 39.73234304334927, -111.40208764892147 39.73594091995069, -111.4019770260115 39.73953879427349, -111.40653272142599 39.73953482323277, -111.4066745740769 39.7359296274041, -111.40681629632617 39.73232433954623, -111.40695730514024 39.728738874211146, -111.40709830093195 39.725153406563734, -111.40241863831665 39.72516683826691, -111.40230845530037 39.7287549869911))"
246,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,160.0,156.13,subsurface,Sanpete,SL,12S,5E,31,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.40230845530037 39.7287549869911, -111.40219826190682 39.73234304334927, -111.40208764892147 39.73594091995069, -111.4019770260115 39.73953879427349, -111.40653272142599 39.73953482323277, -111.4066745740769 39.7359296274041, -111.40681629632617 39.73232433954623, -111.40695730514024 39.728738874211146, -111.40709830093195 39.725153406563734, -111.40241863831665 39.72516683826691, -111.40230845530037 39.7287549869911))"
247,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,120.0,120.58,subsurface,San Juan,SL,32S,24E,34,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-109.2823888610193 37.95265746749403, -109.27778921890592 37.952657708225686, -109.27779027549734 37.95628206772693, -109.27318961559077 37.9562822015016, -109.27318941303035 37.95990662848949, -109.27779121364928 37.95990633333835, -109.28239290317177 37.959906036600486, -109.28239094440646 37.95628166385548, -109.2823888610193 37.95265746749403))"
248,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,120.0,120.58,subsurface,San Juan,SL,32S,24E,34,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-109.2823888610193 37.95265746749403, -109.27778921890592 37.952657708225686, -109.27779027549734 37.95628206772693, -109.27318961559077 37.9562822015016, -109.27318941303035 37.95990662848949, -109.27779121364928 37.95990633333835, -109.28239290317177 37.959906036600486, -109.28239094440646 37.95628166385548, -109.2823888610193 37.95265746749403))"
