,state,state_enabling_act,trust_name,managing_agency,university,gis_acres,rights_type,activity,data_source,geometry
160,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,557.22,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-119.81344765398381 47.85916355022355, -119.81355078903388 47.873546186588705, -119.81892913128736 47.873499712627755, -119.82969602784003 47.873405811688606, -119.83516198189852 47.87335807720088, -119.83518511566305 47.866308396151446, -119.82976988274817 47.866271088987205, -119.82977186287671 47.8591790966792, -119.81344765398381 47.85916355022355))"
161,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,40.12,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-118.59836285064348 48.76947372218919, -118.59842635367406 48.773131237139836, -118.60382765338889 48.77313354856773, -118.60379348825865 48.769456619931724, -118.59836285064348 48.76947372218919))"
162,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,200.72,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-118.06357592209456 48.3618616534319, -118.06361576976177 48.365424913851164, -118.07451811959474 48.36546869765884, -118.07446297260425 48.36185906168601, -118.07440395838378 48.35825226999824, -118.07434893730064 48.354659914964714, -118.07429030546409 48.35107002581399, -118.06886919323652 48.35099292696954, -118.06889061985675 48.36186605976162, -118.06357592209456 48.3618616534319))"
163,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,257.7,subsurface,,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-121.21732935201945 47.261398426229576, -121.2317330592216 47.261511053123854, -121.23851465640078 47.261460732152045, -121.23850870981079 47.25575747316689, -121.21726548666223 47.25548680794918, -121.21732935201945 47.261398426229576))"
164,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,123.28,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-117.91133259902881 48.43437139526932, -117.91686419211825 48.434406899424125, -117.91694350399814 48.43805784025632, -117.9224275365657 48.438089446140644, -117.92235966750671 48.43079464068662, -117.91121011658866 48.43071721344046, -117.91133259902881 48.43437139526932))"
165,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,43.5,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.23685324610132 48.63809656092231, -122.24262676702148 48.63809503663344, -122.2425143154526 48.634347465562776, -122.2368168270746 48.63435541583983, -122.23685324610132 48.63809656092231))"
166,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,116.12,subsurface,,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-119.47498691994116 47.85885514322232, -119.47486594995031 47.86248056176071, -119.49042925279538 47.86242246135152, -119.49046623984388 47.85876887407445, -119.47498691994116 47.85885514322232))"
167,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,602.15,subsurface,,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-119.5174346804755 47.990113620347735, -119.51737487520887 48.00465731089532, -119.53341619793372 48.00475916868606, -119.53342952047835 48.001122094041826, -119.53889987694751 48.00113475335558, -119.53887092901769 47.99014017813892, -119.5174346804755 47.990113620347735))"
168,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,479.54,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-119.40512326567257 47.866244730119476, -119.41577110785924 47.86618442134308, -119.4156372576356 47.8734293735511, -119.42659858751163 47.8734476911631, -119.42680634836749 47.85905315026524, -119.4052487914299 47.85907710646593, -119.40512326567257 47.866244730119476))"
169,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,181.42,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-118.18448213330856 48.38203602294508, -118.18415751543425 48.380708716001614, -118.18414742276774 48.380667437275825, -118.18414085602357 48.380648384060905, -118.1840897593928 48.38064507909764, -118.18245783585449 48.380652886233435, -118.1715376566281 48.380674429699994, -118.17163333862094 48.38793918954166, -118.18378127992148 48.38796172965129, -118.18312869212666 48.3863879555672, -118.18314538885504 48.38621935277731, -118.18448213330856 48.38203602294508))"
170,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,145.03,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.43131999244453 46.299178394053655, -122.44836551091994 46.29920441334056, -122.44846707791235 46.29561433402492, -122.44323410763633 46.29557759791891, -122.4379140434409 46.29553952633229, -122.43263456900044 46.29550175378294, -122.42728160573621 46.29540065042776, -122.42726614364713 46.29560749438344, -122.42764060782339 46.29590203980304, -122.42922884116378 46.29658423528566, -122.4303985022296 46.29782366626738, -122.43112481113086 46.298974768183385, -122.43131999244453 46.299178394053655))"
171,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,497.41,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-119.68363291781449 46.05299954117795, -119.68398087589539 46.06039292601765, -119.6843289264683 46.06778639111328, -119.69494344442884 46.06777333478772, -119.69469311718984 46.06053591192196, -119.7055344070232 46.060679557499405, -119.705252825417 46.053602353037554, -119.6944428120857 46.05330147655623, -119.68363291781449 46.05299954117795))"
172,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,39.72,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-117.71723194791653 47.87130623482598, -117.71710799877263 47.87500197743808, -117.72233335351865 47.874993346128115, -117.72252868309012 47.871343758021425, -117.71723194791653 47.87130623482598))"
173,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,39.72,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-117.71723194791653 47.87130623482598, -117.71710799877263 47.87500197743808, -117.72233335351865 47.874993346128115, -117.72252868309012 47.871343758021425, -117.71723194791653 47.87130623482598))"
174,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,121.77,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-117.7173535286734 47.86768048728228, -117.72270445621322 47.86771724944676, -117.72312032915843 47.860493471059286, -117.71211871423802 47.86041625596672, -117.71203930228208 47.86408821402678, -117.7174854569513 47.86409693136222, -117.7173535286734 47.86768048728228))"
175,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,401.12,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.44810367615851 46.307348401993885, -122.44860216307107 46.30772990903251, -122.44990294097522 46.30743847387241, -122.45193783136075 46.307642237514095, -122.45324866252736 46.30782531362757, -122.45450308425094 46.30831349960749, -122.45607287884965 46.30887544517634, -122.45765156578089 46.30896644384225, -122.45921735873277 46.30847678851151, -122.4604602075227 46.30839212755205, -122.46232687594366 46.30859383440832, -122.46379190125629 46.3088538432636, -122.46505194545816 46.30880586754518, -122.46702486584437 46.30857688327922, -122.46806135895845 46.3084504444318, -122.4690952472467 46.30734186911259, -122.46909473227576 46.306617115009914, -122.46939281084781 46.29940113586348, -122.45891829171494 46.29930515103531, -122.45363687420857 46.299252247633696, -122.44836551091994 46.29920441334056, -122.44812027958835 46.30656496158206, -122.44810367615851 46.307348401993885))"
176,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,357.75,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-118.04751087131304 48.477820761928726, -118.04748277583866 48.48139568574566, -118.04962776228439 48.4813752520105, -118.05497678110646 48.48136906213989, -118.06394880248583 48.481454919577786, -118.06398583511826 48.47812930573814, -118.05841695876607 48.47806144175432, -118.05848410924104 48.4744506502951, -118.06402850402685 48.474460454022534, -118.06410703334306 48.46718017042704, -118.05861495840857 48.467125518632784, -118.0585977087713 48.46838131881487, -118.05859838378564 48.47069074545983, -118.05294688952067 48.47064354819849, -118.04753410554454 48.470670203775725, -118.04751087131304 48.477820761928726))"
177,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,41.3,subsurface,,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-121.97106532008922 48.35489432316855, -121.97100782941315 48.358568747425736, -121.97650945220339 48.35866808672872, -121.976582672824 48.35498181196637, -121.97106532008922 48.35489432316855))"
178,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,641.93,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-119.79207210080251 47.85905576282853, -119.79184050973961 47.87366458935657, -119.81355078903388 47.873546186588705, -119.81344765398381 47.85916355022355, -119.79207210080251 47.85905576282853))"
179,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,39.83,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-119.82969602784003 47.873405811688606, -119.82975728730895 47.876942006702684, -119.83520484568744 47.876925026074765, -119.83516198189852 47.87335807720088, -119.82969602784003 47.873405811688606))"
180,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,324.65,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-119.44881528992546 47.81178412603266, -119.44878432196437 47.81550673645669, -119.4703179559728 47.815480255959486, -119.47035847034601 47.808144808777826, -119.44884590897014 47.808181766495224, -119.44881528992546 47.81178412603266))"
181,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,194.43,subsurface,,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-117.58895012591609 47.834692524561156, -117.58895830095945 47.838341352946365, -117.58360879040563 47.83833373816057, -117.58350434265695 47.84540584354502, -117.59413790393245 47.845419521599716, -117.59424620157515 47.838354504145826, -117.59430171770359 47.83473221118613, -117.58895012591609 47.834692524561156))"
182,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,606.42,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-117.97094266402854 48.01581762799234, -117.9766125215429 48.0158480685257, -117.97669998962365 48.01931568190357, -117.98238098617111 48.01935272183503, -117.98806561671357 48.01939403147824, -117.99375026070376 48.01943505539092, -117.99364035495788 48.01594242652195, -117.99353047175275 48.01244979295582, -117.99341839482186 48.00895891167478, -117.99330634401119 48.005468042249056, -117.98764526033722 48.00544301005453, -117.98198419403161 48.005417710939675, -117.97634599968247 48.00542407052261, -117.97070780031835 48.00543015133918, -117.97078741561327 48.008893419194074, -117.97086704501724 48.012356687944795, -117.97094266402854 48.01581762799234))"
183,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,654.68,subsurface,,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-119.49541141903319 48.019399295267476, -119.49529559510019 48.033996224967446, -119.51706198252458 48.0339256117996, -119.51715800488635 48.026669989841565, -119.51725353632578 48.019219379210455, -119.49541141903319 48.019399295267476))"
184,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,159.73,subsurface,,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-121.86961179912456 47.388833976567774, -121.87489244884421 47.388897572037756, -121.87490209133071 47.390707648656424, -121.88016515159354 47.390765733736096, -121.88549268839361 47.39079796394949, -121.88548253691758 47.39261085603449, -121.89080792269101 47.392650934336615, -121.89084574000012 47.38718816600298, -121.88018114184152 47.38715592968493, -121.86958456172508 47.387018788370256, -121.86961179912456 47.388833976567774))"
185,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,647.22,subsurface,,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-119.5387675749889 47.97571127599125, -119.53887092901769 47.99014017813892, -119.5606825826277 47.99029223508402, -119.56045772222154 47.97570482915215, -119.5387675749889 47.97571127599125))"
