,state,trust_name,managing_agency,university,acres,gis_acres,rights_type,county,section,block,data_source,geometry
621,TX,Texas A&M,General Land Office,Texas A&M,642.3,642.27,subsurface+surface,Andrews,20,14,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11430955.5074 3818445.9372000024, -11432792.6879 3817929.349399999, -11433310.767 3819774.719999999, -11431472.8066 3820291.250699997, -11430955.5074 3818445.9372000024))"
622,TX,Texas A&M,General Land Office,Texas A&M,642.3,642.41,subsurface+surface,Andrews,21,14,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11432792.6879 3817929.349399999, -11434630.6466 3817412.384999998, -11435147.9475 3819258.0786999986, -11433310.767 3819774.719999999, -11432792.6879 3817929.349399999))"
623,TX,Texas A&M,General Land Office,Texas A&M,642.3,642.33,subsurface+surface,Andrews,17,14,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11428601.0307 3817116.3907999992, -11429117.5475 3818962.0144999996, -11427280.4776 3819478.1115999967, -11426763.0722 3817632.414300002, -11428601.0307 3817116.3907999992))"
624,TX,Texas A&M,General Land Office,Texas A&M,642.3,642.47,subsurface+surface,Andrews,12,13,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11434630.6466 3817412.384999998, -11436467.7128 3816895.306400001, -11436985.9062 3818740.5308, -11435147.9475 3819258.0786999986, -11434630.6466 3817412.384999998))"
625,TX,Texas A&M,General Land Office,Texas A&M,642.3,642.37,subsurface+surface,Andrews,16,14,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11428601.0307 3817116.3907999992, -11430438.2107 3816600.3862999976, -11430955.5074 3818445.9372000024, -11429117.5475 3818962.0144999996, -11428601.0307 3817116.3907999992))"
626,TX,Texas A&M,General Land Office,Texas A&M,642.3,642.35,subsurface+surface,Andrews,15,14,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11430438.2107 3816600.3862999976, -11432275.2776 3816083.8730999976, -11432792.6879 3817929.349399999, -11430955.5074 3818445.9372000024, -11430438.2107 3816600.3862999976))"
627,TX,Texas A&M,General Land Office,Texas A&M,642.3,642.52,subsurface+surface,Andrews,14,14,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11432275.2776 3816083.8730999976, -11434112.4544 3815567.3769999966, -11434630.6466 3817412.384999998, -11432792.6879 3817929.349399999, -11432275.2776 3816083.8730999976))"
628,TX,Texas A&M,General Land Office,Texas A&M,642.3,642.36,subsurface+surface,Andrews,13,13,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11434112.4544 3815567.3769999966, -11435949.5212 3815050.5046999976, -11436467.7128 3816895.306400001, -11434630.6466 3817412.384999998, -11434112.4544 3815567.3769999966))"
629,TX,Texas A&M,General Land Office,Texas A&M,642.0,641.89,subsurface+surface,Andrews,14,13,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11435949.5212 3815050.5046999976, -11437781.5751 3814520.993900001, -11438299.7669 3816365.720200002, -11436467.7128 3816895.306400001, -11435949.5212 3815050.5046999976))"
630,TX,Texas A&M,General Land Office,Texas A&M,642.0,642.17,subsurface+surface,Andrews,15,13,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11437781.5751 3814520.993900001, -11439614.3995 3813991.5023000017, -11440132.5919 3815836.1416999996, -11438299.7669 3816365.720200002, -11437781.5751 3814520.993900001))"
631,TX,Texas A&M,General Land Office,Texas A&M,644.0,643.91,subsurface+surface,Andrews,26,14,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11431757.0882 3814234.2040000036, -11433593.3741 3813717.782399997, -11434112.4544 3815567.3769999966, -11432275.2776 3816083.8730999976, -11431757.0882 3814234.2040000036))"
632,TX,Texas A&M,General Land Office,Texas A&M,642.0,642.05,subsurface+surface,Andrews,16,13,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11439614.3995 3813991.5023000017, -11441446.333 3813462.0341000035, -11441965.4142 3815306.192900002, -11440132.5919 3815836.1416999996, -11439614.3995 3813991.5023000017))"
633,TX,Texas A&M,General Land Office,Texas A&M,639.5,639.42,subsurface+surface,Reagan,05,07,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11314181.5571 3649378.8527999967, -11314197.9237 3647492.387699999, -11316075.1558 3647508.619099997, -11316059.1231 3649395.087700002, -11314181.5571 3649378.8527999967))"
634,TX,Texas A&M,General Land Office,Texas A&M,639.5,639.38,subsurface+surface,Reagan,04,07,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11312304.1041 3649362.228500001, -11312320.6918 3647475.895499997, -11314197.9237 3647492.387699999, -11314181.5571 3649378.8527999967, -11312304.1041 3649362.228500001))"
635,TX,Texas A&M,General Land Office,Texas A&M,639.5,639.38,subsurface+surface,Reagan,03,07,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11310426.6493 3649345.474600002, -11310443.4614 3647459.014799997, -11312320.6918 3647475.895499997, -11312304.1041 3649362.228500001, -11310426.6493 3649345.474600002))"
636,TX,Texas A&M,General Land Office,Texas A&M,639.5,639.4,subsurface+surface,Reagan,02,07,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11308549.0846 3649328.3298000023, -11308566.2288 3647442.0019000024, -11310443.4614 3647459.014799997, -11310426.6493 3649345.474600002, -11308549.0846 3649328.3298000023))"
637,TX,Texas A&M,General Land Office,Texas A&M,639.5,639.35,subsurface+surface,Reagan,01,07,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11306671.6305 3649310.9245000035, -11306689.1082 3647424.6011999995, -11308566.2288 3647442.0019000024, -11308549.0846 3649328.3298000023, -11306671.6305 3649310.9245000035))"
638,TX,Texas A&M,General Land Office,Texas A&M,682.7,682.65,subsurface+surface,Upton,12,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11339066.4091 3647683.893299997, -11339078.9792 3645797.6853, -11341086.081 3645810.902599998, -11341067.4932 3647697.112999998, -11339066.4091 3647683.893299997))"
639,TX,Texas A&M,General Land Office,Texas A&M,653.2,653.15,subsurface+surface,Upton,11,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11337148.8017 3647670.9323000014, -11337161.6027 3645784.726400003, -11339078.9792 3645797.6853, -11339066.4091 3647683.893299997, -11337148.8017 3647670.9323000014))"
640,TX,Texas A&M,General Land Office,Texas A&M,653.2,653.21,subsurface+surface,Upton,10,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11335231.0358 3647657.7126, -11335244.1716 3645771.3761000037, -11337161.6027 3645784.726400003, -11337148.8017 3647670.9323000014, -11335231.0358 3647657.7126))"
641,TX,Texas A&M,General Land Office,Texas A&M,653.2,653.19,subsurface+surface,Upton,09,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11333313.3803 3647644.1008, -11333326.7415 3645757.896300003, -11335244.1716 3645771.3761000037, -11335231.0358 3647657.7126, -11333313.3803 3647644.1008))"
642,TX,Texas A&M,General Land Office,Texas A&M,653.2,653.15,subsurface+surface,Upton,08,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11331395.7255 3647630.229800001, -11331409.4219 3645744.027400002, -11333326.7415 3645757.896300003, -11333313.3803 3647644.1008, -11331395.7255 3647630.229800001))"
643,TX,Texas A&M,General Land Office,Texas A&M,45.7,48.09,subsurface+surface,Reagan,07,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11329477.9601 3647616.099100001, -11329491.9902 3645729.8334000036, -11329634.8573 3645730.8910000026, -11329617.4395 3647617.1268000007, -11329477.9601 3647616.099100001))"
644,TX,Texas A&M,General Land Office,Texas A&M,607.5,605.11,subsurface+surface,Upton,07,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11329617.4395 3647617.1268000007, -11329634.8573 3645730.8910000026, -11331409.4219 3645744.027400002, -11331395.7255 3647630.229800001, -11329617.4395 3647617.1268000007))"
645,TX,Texas A&M,General Land Office,Texas A&M,653.2,653.19,subsurface+surface,Reagan,12,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11327560.3049 3647601.577200003, -11327574.5598 3645715.3790000007, -11329491.9902 3645729.8334000036, -11329477.9601 3647616.099100001, -11327560.3049 3647601.577200003))"
646,TX,Texas A&M,General Land Office,Texas A&M,653.2,653.15,subsurface+surface,Reagan,11,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11325642.6575 3647586.7836000025, -11325657.2472 3645700.587899998, -11327574.5598 3645715.3790000007, -11327560.3049 3647601.577200003, -11325642.6575 3647586.7836000025))"
647,TX,Texas A&M,General Land Office,Texas A&M,653.2,653.17,subsurface+surface,Reagan,10,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11323725.0164 3647571.7233999968, -11323739.8275 3645685.5305999964, -11325657.2472 3645700.587899998, -11325642.6575 3647586.7836000025, -11323725.0164 3647571.7233999968))"
648,TX,Texas A&M,General Land Office,Texas A&M,653.2,653.16,subsurface+surface,Reagan,09,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11321807.3749 3647556.4011999965, -11321822.5182 3645670.2118000016, -11323739.8275 3645685.5305999964, -11323725.0164 3647571.7233999968, -11321807.3749 3647556.4011999965))"
649,TX,Texas A&M,General Land Office,Texas A&M,653.2,653.2,subsurface+surface,Reagan,08,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11319889.6215 3647540.6916000023, -11319905.0988 3645654.5037999973, -11321822.5182 3645670.2118000016, -11321807.3749 3647556.4011999965, -11319889.6215 3647540.6916000023))"
650,TX,Texas A&M,General Land Office,Texas A&M,653.2,653.15,subsurface+surface,Reagan,07,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11317972.036 3647524.719999999, -11317987.791 3645638.5354999974, -11319905.0988 3645654.5037999973, -11319889.6215 3647540.6916000023, -11317972.036 3647524.719999999))"
651,TX,Texas A&M,General Land Office,Texas A&M,646.2,646.1,subsurface+surface,Reagan,06,07,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11316075.1558 3647508.619099997, -11316091.1883 3645622.4378999993, -11317987.791 3645638.5354999974, -11317972.036 3647524.719999999, -11316075.1558 3647508.619099997))"
652,TX,Texas A&M,General Land Office,Texas A&M,639.5,639.42,subsurface+surface,Reagan,07,07,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11314197.9237 3647492.387699999, -11314214.1787 3645606.2080999985, -11316091.1883 3645622.4378999993, -11316075.1558 3647508.619099997, -11314197.9237 3647492.387699999))"
653,TX,Texas A&M,General Land Office,Texas A&M,639.5,639.4,subsurface+surface,Reagan,08,07,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11312320.6918 3647475.895499997, -11312337.2805 3645589.721000001, -11314214.1787 3645606.2080999985, -11314197.9237 3647492.387699999, -11312320.6918 3647475.895499997))"
654,TX,Texas A&M,General Land Office,Texas A&M,639.5,639.38,subsurface+surface,Reagan,09,07,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11310443.4614 3647459.014799997, -11310460.3823 3645572.9724999964, -11312337.2805 3645589.721000001, -11312320.6918 3647475.895499997, -11310443.4614 3647459.014799997))"
655,TX,Texas A&M,General Land Office,Texas A&M,639.5,639.39,subsurface+surface,Reagan,10,07,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11308566.2288 3647442.0019000024, -11308583.4847 3645555.8332, -11310460.3823 3645572.9724999964, -11310443.4614 3647459.014799997, -11308566.2288 3647442.0019000024))"
656,TX,Texas A&M,General Land Office,Texas A&M,639.5,639.4,subsurface+surface,Reagan,11,07,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11306689.1082 3647424.6011999995, -11306706.5308 3645538.4355999976, -11308583.4847 3645555.8332, -11308566.2288 3647442.0019000024, -11306689.1082 3647424.6011999995))"
657,TX,Texas A&M,General Land Office,Texas A&M,684.9,684.85,subsurface+surface,Upton,13,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11339078.9792 3645797.6853, -11339091.4536 3643911.634800002, -11341104.5572 3643924.849200003, -11341086.081 3645810.902599998, -11339078.9792 3645797.6853))"
658,TX,Texas A&M,General Land Office,Texas A&M,653.2,653.19,subsurface+surface,Upton,14,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11337161.6027 3645784.726400003, -11337174.4055 3643898.6768999994, -11339091.4536 3643911.634800002, -11339078.9792 3645797.6853, -11337161.6027 3645784.726400003))"
659,TX,Texas A&M,General Land Office,Texas A&M,653.2,653.19,subsurface+surface,Upton,15,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11335244.1716 3645771.3761000037, -11335257.3085 3643885.4592999965, -11337174.4055 3643898.6768999994, -11337161.6027 3645784.726400003, -11335244.1716 3645771.3761000037))"
660,TX,Texas A&M,General Land Office,Texas A&M,653.2,653.19,subsurface+surface,Upton,16,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11333326.7415 3645757.896300003, -11333340.2128 3643871.8505000025, -11335257.3085 3643885.4592999965, -11335244.1716 3645771.3761000037, -11333326.7415 3645757.896300003))"
661,TX,Texas A&M,General Land Office,Texas A&M,653.2,653.2,subsurface+surface,Upton,17,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11331409.4219 3645744.027400002, -11331423.1169 3643857.984099999, -11333340.2128 3643871.8505000025, -11333326.7415 3645757.896300003, -11331409.4219 3645744.027400002))"
662,TX,Texas A&M,General Land Office,Texas A&M,45.0,49.27,subsurface+surface,Reagan,18,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11329491.9902 3645729.8334000036, -11329505.9087 3643843.856700003, -11329652.2725 3643844.9351999983, -11329634.8573 3645730.8910000026, -11329491.9902 3645729.8334000036))"
663,TX,Texas A&M,General Land Office,Texas A&M,608.2,603.96,subsurface+surface,Upton,18,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11329634.8573 3645730.8910000026, -11329652.2725 3643844.9351999983, -11331423.1169 3643857.984099999, -11331409.4219 3645744.027400002, -11329634.8573 3645730.8910000026))"
664,TX,Texas A&M,General Land Office,Texas A&M,653.2,653.19,subsurface+surface,Reagan,13,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11327574.5598 3645715.3790000007, -11327588.8131 3643829.469300002, -11329505.9087 3643843.856700003, -11329491.9902 3645729.8334000036, -11327574.5598 3645715.3790000007))"
665,TX,Texas A&M,General Land Office,Texas A&M,653.2,653.16,subsurface+surface,Reagan,14,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11325657.2472 3645700.587899998, -11325671.7229 3643814.6811999977, -11327588.8131 3643829.469300002, -11327574.5598 3645715.3790000007, -11325657.2472 3645700.587899998))"
666,TX,Texas A&M,General Land Office,Texas A&M,653.2,653.16,subsurface+surface,Reagan,15,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11323739.8275 3645685.5305999964, -11323754.7492 3643799.6253999993, -11325671.7229 3643814.6811999977, -11325657.2472 3645700.587899998, -11323739.8275 3645685.5305999964))"
