,state,state_enabling_act,trust_name,managing_agency,university,acres,gis_acres,rights_type,county,meridian,township,range,section,aliquot,data_source,geometry
332,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.89,surface,CIMARRON,C,5N,3E,33.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.73634007311317 36.8603954871901, -102.74083495212916 36.86042698346644, -102.74083671083032 36.856797428278135, -102.73634473172416 36.856765031921114, -102.73634007311317 36.8603954871901))"
333,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.38,surface,CIMARRON,C,5N,3E,34.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.7272865526859 36.86398034909808, -102.73183773406205 36.86399554546356, -102.73184519280736 36.86036409023215, -102.72730171195272 36.86034979393074, -102.7272865526859 36.86398034909808))"
334,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.3,surface,CIMARRON,C,5N,3E,34.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.72731687017142 36.85671923844742, -102.7227809891407 36.85670594159996, -102.72275823064975 36.860335496860785, -102.72730171195272 36.86034979393074, -102.72731687017142 36.85671923844742))"
335,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.31,surface,CIMARRON,C,5N,3E,34.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.72730171195272 36.86034979393074, -102.73184519280736 36.86036409023215, -102.73185265130444 36.85673263554588, -102.72731687017142 36.85671923844742, -102.72730171195272 36.86034979393074))"
336,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.37,surface,CIMARRON,C,5N,3E,34.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.72730171195272 36.86034979393074, -102.72275823064975 36.860335496860785, -102.72273537175762 36.863965053133434, -102.7272865526859 36.86398034909808, -102.72730171195272 36.86034979393074))"
337,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.31,surface,CIMARRON,C,5N,3E,22.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.7273690081212 36.88587628119125, -102.72285413000454 36.88589928416326, -102.7228483719421 36.88955373978423, -102.7273662508104 36.88952503648687, -102.7273690081212 36.88587628119125))"
338,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.25,surface,CIMARRON,C,5N,3E,22.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.7273690081212 36.88587628119125, -102.7273662508104 36.88952503648687, -102.73188402849183 36.88949623221727, -102.73188398689321 36.88585327742731, -102.7273690081212 36.88587628119125))"
339,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.34,surface,CIMARRON,C,5N,3E,22.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.7228483719421 36.88955373978423, -102.72284271374352 36.89320819548708, -102.72736339241838 36.8931736909625, -102.7273662508104 36.88952503648687, -102.7228483719421 36.88955373978423))"
340,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.27,surface,CIMARRON,C,5N,3E,22.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.7273662508104 36.88952503648687, -102.72736339241838 36.8931736909625, -102.73188407064343 36.8931391875017, -102.73188402849183 36.88949623221727, -102.7273662508104 36.88952503648687))"
341,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.44,surface,CIMARRON,C,5N,3E,22.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.7183391507601 36.88592228817532, -102.71382427223134 36.88594529230696, -102.71381281488122 36.88961124747467, -102.71833059350813 36.8895825438958, -102.7183391507601 36.88592228817532))"
342,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.38,surface,CIMARRON,C,5N,3E,22.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.7183391507601 36.88592228817532, -102.71833059350813 36.8895825438958, -102.7228483719421 36.88955373978423, -102.72285413000454 36.88589928416326, -102.7183391507601 36.88592228817532))"
343,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.46,surface,CIMARRON,C,5N,3E,22.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.71381281488122 36.88961124747467, -102.71380135709724 36.89327720316787, -102.71832203565918 36.893242699243274, -102.71833059350813 36.8895825438958, -102.71381281488122 36.88961124747467))"
344,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.4,surface,CIMARRON,C,5N,3E,22.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.71833059350813 36.8895825438958, -102.71832203565918 36.893242699243274, -102.72284271374352 36.89320819548708, -102.7228483719421 36.88955373978423, -102.71833059350813 36.8895825438958))"
345,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.2,surface,CIMARRON,C,5N,3E,22.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.72737472472342 36.878578870299215, -102.72737186704116 36.88222762592143, -102.73188394580438 36.8822103222323, -102.73188390298648 36.87856736670265, -102.72737472472342 36.878578870299215))"
346,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.29,surface,CIMARRON,C,5N,3E,22.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.72285978833135 36.88224482948067, -102.72285413000454 36.88589928416326, -102.7273690081212 36.88587628119125, -102.72737186704116 36.88222762592143, -102.72285978833135 36.88224482948067))"
347,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.23,surface,CIMARRON,C,5N,3E,22.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.72737186704116 36.88222762592143, -102.7273690081212 36.88587628119125, -102.73188398689321 36.88585327742731, -102.73188394580438 36.8822103222323, -102.72737186704116 36.88222762592143))"
348,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.27,surface,CIMARRON,C,5N,3E,22.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.72737472472342 36.878578870299215, -102.72286554535053 36.878590374016035, -102.72285978833135 36.88224482948067, -102.72737186704116 36.88222762592143, -102.72737472472342 36.878578870299215))"
349,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.39,surface,CIMARRON,C,5N,3E,22.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.71835636711518 36.87860187778507, -102.71384718774215 36.87861338077917, -102.71383573022464 36.88227933673009, -102.71834780911212 36.882262132504756, -102.71835636711518 36.87860187778507))"
350,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.35,surface,CIMARRON,C,5N,3E,22.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.71834780911212 36.882262132504756, -102.7183391507601 36.88592228817532, -102.72285413000454 36.88589928416326, -102.72285978833135 36.88224482948067, -102.71834780911212 36.882262132504756))"
351,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.33,surface,CIMARRON,C,5N,3E,22.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.71835636711518 36.87860187778507, -102.71834780911212 36.882262132504756, -102.72285978833135 36.88224482948067, -102.72286554535053 36.878590374016035, -102.71835636711518 36.87860187778507))"
352,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.42,surface,CIMARRON,C,5N,3E,22.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.71383573022464 36.88227933673009, -102.71382427223134 36.88594529230696, -102.7183391507601 36.88592228817532, -102.71834780911212 36.882262132504756, -102.71383573022464 36.88227933673009))"
353,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.76,surface,CIMARRON,C,5N,3E,23.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.70924923335207 36.889558652695314, -102.71381281488122 36.88961124747467, -102.71382427223134 36.88594529230696, -102.70927499134136 36.885905196492175, -102.70924923335207 36.889558652695314))"
354,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.89,surface,CIMARRON,C,5N,3E,23.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.70922337502668 36.89321220808032, -102.71380135709724 36.89327720316787, -102.71381281488122 36.88961124747467, -102.70924923335207 36.889558652695314, -102.70922337502668 36.89321220808032))"
355,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.76,surface,CIMARRON,C,5N,3E,23.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.70468555203557 36.88950615765041, -102.70464549285445 36.893147213441296, -102.70922337502668 36.89321220808032, -102.70924923335207 36.889558652695314, -102.70468555203557 36.88950615765041))"
356,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.63,surface,CIMARRON,C,5N,3E,23.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.70468555203557 36.88950615765041, -102.70924923335207 36.889558652695314, -102.70927499134136 36.885905196492175, -102.70472561113948 36.8858651015393, -102.70468555203557 36.88950615765041))"
357,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.62,surface,CIMARRON,C,5N,3E,23.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.70006751088451 36.8930822182848, -102.70464549285445 36.893147213441296, -102.70468555203557 36.88950615765041, -102.7001219710007 36.889453562393, -102.70006751088451 36.8930822182848))"
358,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.36,surface,CIMARRON,C,5N,3E,23.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.69555829018215 36.889401066868295, -102.7001219710007 36.889453562393, -102.70017633084237 36.88582490572915, -102.69562704916025 36.88578481043525, -102.69555829018215 36.889401066868295))"
359,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.49,surface,CIMARRON,C,5N,3E,23.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.7001219710007 36.889453562393, -102.70468555203557 36.88950615765041, -102.70472561113948 36.8858651015393, -102.70017633084237 36.88582490572915, -102.7001219710007 36.889453562393))"
360,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.48,surface,CIMARRON,C,5N,3E,23.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.69555829018215 36.889401066868295, -102.69548962994942 36.89301722355508, -102.70006751088451 36.8930822182848, -102.7001219710007 36.889453562393, -102.69555829018215 36.889401066868295))"
361,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.5,surface,CIMARRON,C,5N,3E,23.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.70476576961052 36.882223944703064, -102.70472561113948 36.8858651015393, -102.70927499134136 36.885905196492175, -102.70930075041528 36.882251640799055, -102.70476576961052 36.882223944703064))"
362,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.37,surface,CIMARRON,C,5N,3E,23.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.70476576961052 36.882223944703064, -102.70930075041528 36.882251640799055, -102.70932650900633 36.87859818477039, -102.70480582860284 36.87858288885149, -102.70476576961052 36.882223944703064))"
363,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.64,surface,CIMARRON,C,5N,3E,23.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.70927499134136 36.885905196492175, -102.71382427223134 36.88594529230696, -102.71383573022464 36.88227933673009, -102.70930075041528 36.882251640799055, -102.70927499134136 36.885905196492175))"
364,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.51,surface,CIMARRON,C,5N,3E,23.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.70930075041528 36.882251640799055, -102.71383573022464 36.88227933673009, -102.71384718774215 36.87861338077917, -102.70932650900633 36.87859818477039, -102.70930075041528 36.882251640799055))"
365,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.23,surface,CIMARRON,C,5N,3E,23.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.6956957101138 36.882168653183626, -102.69562704916025 36.88578481043525, -102.70017633084237 36.88582490572915, -102.70023079010144 36.88219624927419, -102.6956957101138 36.882168653183626))"
366,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.24,surface,CIMARRON,C,5N,3E,23.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.70023079010144 36.88219624927419, -102.70476576961052 36.882223944703064, -102.70480582860284 36.87858288885149, -102.70028514948675 36.878567692939235, -102.70023079010144 36.88219624927419))"
367,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.37,surface,CIMARRON,C,5N,3E,23.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.70017633084237 36.88582490572915, -102.70472561113948 36.8858651015393, -102.70476576961052 36.882223944703064, -102.70023079010144 36.88219624927419, -102.70017633084237 36.88582490572915))"
368,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.1,surface,CIMARRON,C,5N,3E,23.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.6956957101138 36.882168653183626, -102.70023079010144 36.88219624927419, -102.70028514948675 36.878567692939235, -102.69576446985033 36.87855239708588, -102.6956957101138 36.882168653183626))"
369,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.43,surface,CIMARRON,C,5N,3E,24.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.69117137326658 36.88577911444846, -102.68671569703353 36.88577331806567, -102.68669273889594 36.88940677527565, -102.69112551428344 36.889403871310364, -102.69117137326658 36.88577911444846))"
370,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.13,surface,CIMARRON,C,5N,3E,24.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.69112551428344 36.889403871310364, -102.69107965483722 36.89302872788084, -102.69548962994942 36.89301722355508, -102.69555829018215 36.889401066868295, -102.69112551428344 36.889403871310364))"
371,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.33,surface,CIMARRON,C,5N,3E,24.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.69117137326658 36.88577911444846, -102.69112551428344 36.889403871310364, -102.69555829018215 36.889401066868295, -102.69562704916025 36.88578481043525, -102.69117137326658 36.88577911444846))"
